#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m]
1403636671268881408,-1.011151735536717,7.7615134781253703,-0.34311562356547098
1403636671319881216,-0.97284198146663903,7.7029969481805276,-0.32671065034966601
1403636671369881344,-0.930834414354067,7.6410530043298772,-0.30868694503907201
1403636671469881344,-0.83021801002836404,7.4416329282197591,-0.252617561070205
1403636671520881152,-0.78039844690089299,7.3716201054205976,-0.230731142346568
1403636671568881152,-0.73161889920043399,7.3058829968394647,-0.21113480537572099
1403636671619881472,-0.67863056859323601,7.2419174368968502,-0.193438639271996
1403636671667881216,-0.626312137373779,7.1674795371012694,-0.17490793238219199
1403636671720881152,-0.56255242086780299,7.0356996392198221,-0.144378955493489
1403636671768881408,-0.51181663430219404,6.9726908631750106,-0.13099391304621699
1403636671820881408,-0.45523377956000599,6.9134293644324751,-0.119544554161345
1403636671867881216,-0.40540555871749601,6.8483573114403846,-0.10753656031013201
1403636671920881152,-0.34718142856539203,6.7851472796309382,-0.096890520212817993
1403636671970881280,-0.29494246665002599,6.7251111077165744,-0.087227797420328004
1403636672020881152,-0.23884674497276301,6.6106181034013947,-0.063387088387099
1403636672069881088,-0.18796965481423999,6.5594227145130866,-0.052080571947021002
1403636672120881408,-0.13539542518342401,6.5125339550529686,-0.038524932106574997
1403636672217881088,-0.039799805451033003,6.4309362821443452,-0.0065518636327310002
1403636672268881408,0.0074403211723669998,6.3566276224142539,0.022140726690027
1403636672368881152,0.097159670500473,6.3148965223782252,0.062533424636112001
1403636672418881280,0.13904207521005801,6.2660137369065172,0.090166726890870005
1403636672468881408,0.17814679789182999,6.2353724542626114,0.11342397479362
1403636672519881216,0.21563645505387499,6.2188703614260286,0.13219754466731801
1403636672568881152,0.24868816492367901,6.2035491017754136,0.14739839329473201
1403636672617881344,0.28095192492879401,6.1884221112892419,0.15954604743944101
1403636672667881216,0.31173536025322701,6.1743553971658454,0.167633274867516
1403636672719881216,0.34102879961295801,6.1622843861538987,0.171097039387439
1403636672771881216,0.36840420315475803,6.1501996793358096,0.1698908731249
1403636672821881344,0.39282691862005198,6.140307266535789,0.164340769539845
1403636672921881088,0.43521551806935899,6.1134732506341338,0.14397320883716
1403636673068881152,0.48652118145939499,6.0966991165170112,0.10496171773268401
1403636673168881152,0.51424775613065099,6.086268104907349,0.087450932720206001
1403636673219881216,0.52593695674699004,6.0808432617417516,0.081714315598416007
1403636673269881344,0.53655335042152197,6.0760495932430274,0.078401519019568003
1403636673319881216,0.54586282207089598,6.0748086012428617,0.076643177059701001
1403636673371881216,0.55214244693292602,6.0741694371252262,0.076337548208380998
1403636673420881152,0.55961601380362802,6.0753282032428784,0.079804596645473999
1403636673470881280,0.56489510598857595,6.078850376768643,0.083735971968742995
1403636673520881152,0.567723567138672,6.0835374102864588,0.087290368731187007
1403636673570881280,0.57014018599638205,6.0942955757444368,0.090208493518745006
1403636673621881344,0.57037051535889405,6.1001194813414168,0.093206650842570002
1403636673721881344,0.56874712708826602,6.129944403143603,0.092307480833406994
1403636673771881216,0.56474796584076503,6.142364485742255,0.090951515031932995
1403636673822881280,0.55992753078886204,6.1576735096083581,0.088412479909960998
1403636673867881216,0.55435206649582602,6.1738725606561067,0.084994726908627999
1403636673918881280,0.54668155342304403,6.1902906467980268,0.081758538618905002
1403636673967881216,0.53803200673005303,6.2070541704783784,0.079718595594416006
1403636674019881216,0.52710804116021404,6.2253041071695074,0.078908215779636998
1403636674069881088,0.51610542564454998,6.2605023509400004,0.075798785484109996
1403636674120881408,0.50221860430265297,6.278551043781464,0.077835379151520001
1403636674218881280,0.471544182607257,6.3152941126947519,0.079805823034851994
1403636674268881408,0.45440566495038098,6.3346828436666032,0.078196133927774997
1403636674321881344,0.43527437035086902,6.3527444336807939,0.074882201374889004
1403636674368881152,0.41688599410123001,6.371309985367561,0.069743426198559999
1403636674420881152,0.39763701174506999,6.4070451314436054,0.058790436329190003
1403636674467881216,0.379040324601295,6.423845121056492,0.050878621062087001
1403636674520881152,0.35830447523852699,6.4529928451624627,0.038293533798190997
1403636674570881280,0.338080246882622,6.4728910696555069,0.026157949555464001
1403636674620881408,0.31765889209312398,6.4894948066099234,0.013392474757311999
1403636674720881152,0.27803327202394201,6.52344052727579,-0.016533930574581999
1403636674772881152,0.25816635921209502,6.5388671058004064,-0.033186764242639
1403636674822881280,0.23930210217279299,6.5539007364423263,-0.050968338306753999
1403636674868881152,0.22375500315977501,6.5903161041055167,-0.073146381743006
1403636674971881472,0.18928749367098599,6.6271653188682542,-0.112600816603855
1403636675019881216,0.17440869273765999,6.6451606490275044,-0.129131659754638
1403636675068881152,0.16001295213075001,6.664480160504497,-0.14419555912690801
1403636675119881472,0.145670456567391,6.6851680588178519,-0.15769816522466401
1403636675169881344,0.132187204420468,6.7064742307350489,-0.16847807205819901
1403636675218881280,0.119785124343912,6.7536559409439541,-0.182757474380776
1403636675268881408,0.107553151352726,6.7802003098762382,-0.18873973309865899
1403636675320881408,0.093433768049754007,6.8091336984615509,-0.193414671946566
1403636675369881344,0.077937133024906,6.8326247026976734,-0.19504349845712099
1403636675519881216,0.031970182721785999,7.018011030628954,-0.21323437394594799
1403636675670881280,-0.025352155207495002,7.0786646930766643,-0.19653422398685699
1403636675720881152,-0.047252828545194997,7.1191731712361106,-0.198659849255447
1403636675768881408,-0.069732993321199005,7.1514830725813381,-0.20034932442769901
1403636675818881280,-0.094367046070157001,7.1854376163581772,-0.20334456887949401
1403636675869881344,-0.120712552998139,7.2209557434102782,-0.20794093387968199
1403636675920881152,-0.147671542433161,7.2540689181361433,-0.21356759743203499
1403636675968881408,-0.17340575063543301,7.2858457842360336,-0.22021915264223099
1403636676020881152,-0.201458834142341,7.3522020205063576,-0.23650567813058501
1403636676069881088,-0.227838484559304,7.3841724885002291,-0.245865902333536
1403636676121881344,-0.25607277542360701,7.414718024056671,-0.25626212470913201
1403636676220881152,-0.30989068033173101,7.4749846706746261,-0.279719935515089
1403636676269881344,-0.33726456476072703,7.5288622166179264,-0.29909735826345701
1403636676321881344,-0.36447570128955498,7.5600311821682729,-0.31409869313146799
1403636676370881280,-0.39023351270745998,7.5841980008033536,-0.32816112929642
1403636676420881152,-0.417937675339907,7.6108273936226452,-0.344019590978346
1403636676469881344,-0.44356744297345602,7.6376625378167322,-0.35911641056103299
1403636676520881152,-0.47204428446783597,7.6633062424129097,-0.373809560869868
1403636676570881280,-0.50298608826792301,7.72230592516717,-0.39445516156407701
1403636676617881344,-0.53221019437079098,7.7486963446654746,-0.405087193478334
1403636676719881216,-0.59666799462165199,7.8002999985291712,-0.41970147497223598
1403636676768881408,-0.62984446449139597,7.8255414817733673,-0.424063867933474
1403636676819881216,-0.66461141089261799,7.8471191531106594,-0.42546374876117998
1403636676868881152,-0.69957013302645299,7.8708180135088321,-0.42600030070209799
1403636676968881408,-0.77482850661161995,7.9711482353059049,-0.43509088719121702
1403636677068881152,-0.84516158080484804,7.9954880685097729,-0.42032858762228098
1403636677119881472,-0.88234027683497196,8.0267104008586525,-0.42001234684747402
1403636677169881344,-0.91752048928867502,8.0492409212049996,-0.421774790869056
1403636677220881152,-0.954655427791261,8.0705077920405781,-0.42730916696489701
1403636677269881344,-0.98993150080720405,8.0939010920298671,-0.43728084827557001
1403636677321881344,-1.0261774695010999,8.1162693870204077,-0.45047229394042099
1403636677418881280,-1.1033534041903159,8.219421249023247,-0.492672263533667
1403636677519881216,-1.169665544198504,8.2302132714532537,-0.508821765916738
1403636677568881152,-1.203864747580923,8.245212512558755,-0.51660846942771899
1403636677619881472,-1.2393051626977789,8.2661633729128479,-0.52432238082857996
1403636677669881344,-1.2721138256657809,8.2809814675924631,-0.52847200175313302
1403636677770881280,-1.3375997938579101,8.3094016810114724,-0.53196499647444395
1403636677822881280,-1.3714082618244481,8.3376124269133705,-0.534749340416389
1403636677868881152,-1.3988981075595981,8.3480810762028046,-0.53295957349148204
1403636677920881152,-1.4279617816553589,8.3587808088743163,-0.52878052983123103
1403636677970881280,-1.4545227835961669,8.3689786310319665,-0.52377671469311504
1403636678019881216,-1.478667557705851,8.3785847772559361,-0.51833843152335601
1403636678069881088,-1.503259463342606,8.3882809847006055,-0.511912109783207
1403636678120881408,-1.5267844305456439,8.3981983007882164,-0.50507516672830899
1403636678221881344,-1.5723047411267259,8.4302966053601285,-0.49732577727966398
1403636678267881472,-1.59139063435908,8.4408224383628117,-0.49510700089424903
1403636678321881344,-1.6124894359237869,8.4518390676869899,-0.493454668067487
1403636678368881152,-1.6304229470471729,8.461973256380924,-0.49351578838995003
1403636678418881280,-1.6489425886032301,8.4729705650540925,-0.49373958756945702
1403636678468881408,-1.6668188924588809,8.4853681123131715,-0.49285863957074599
1403636678519881216,-1.6869166968848881,8.5105663314166033,-0.493378851001748
1403636678567881472,-1.7033575014970139,8.522713032639345,-0.49007087083275302
1403636678618881280,-1.720474607915188,8.5342955439881472,-0.48398720045582899
1403636678718881280,-1.7534162646923259,8.5584377237370308,-0.46827642926795299
1403636678768881408,-1.7696506385798521,8.5707917825482784,-0.45916003141283201
1403636678819881216,-1.7858908331710519,8.5819464794820011,-0.45054208230666698
1403636678869881344,-1.804549636471585,8.6032304782232956,-0.44562939175502903
1403636678971881472,-1.8372828827987171,8.6195419471583392,-0.435424294634572
1403636679022881280,-1.853920656745693,8.6269570832243243,-0.43316690548304798
1403636679071881216,-1.8700692408104569,8.6320307535326197,-0.43236311942226702
1403636679121881344,-1.8878661382846591,8.6434230549205022,-0.43437431154036499
1403636679222881280,-1.9200108198822541,8.6488797373001258,-0.43924593752144903
1403636679270881280,-1.935094196192833,8.6488000650575394,-0.44331553440369298
1403636679320881408,-1.951124946616654,8.6492787219607283,-0.44850052805861901
1403636679370881280,-1.9663315213498129,8.6496748791082148,-0.45474755856458698
1403636679421881088,-1.98115163475744,8.6463034750184171,-0.45934050662446202
1403636679467881216,-1.9941921645907179,8.6436047989573623,-0.462652312022511
1403636679518881280,-2.007792623005666,8.6390538692883876,-0.46419395260892998
1403636679617881344,-2.0322749881566371,8.6306695000041138,-0.462000632781085
1403636679667881216,-2.0437678403973312,8.6256400833363625,-0.45829301984515203
1403636679767881472,-2.0621881503233879,8.6197562357759843,-0.44631381052931901
1403636679818881280,-2.071897144153886,8.6161700144130791,-0.43787891550369101
1403636679868881152,-2.079705940461102,8.6115020750398177,-0.42683300726787898
1403636679918881280,-2.0863649814532721,8.6073398444579681,-0.41467339791611602
1403636679967881216,-2.0921910102223249,8.6046873479668093,-0.40126543603298698
1403636680017881344,-2.0972561373329719,8.6026547970907519,-0.38576842025130398
1403636680068881152,-2.1012608863337419,8.5989845882477098,-0.36918125214744801
1403636680118881280,-2.1031402122445222,8.5901075858078322,-0.34973882424875002
1403636680167881216,-2.1048582042577739,8.5854967722178746,-0.33002655057878799
1403636680269881344,-2.1045925920261328,8.5752507200973103,-0.28921394633282799
1403636680319881216,-2.1024863634902928,8.5691569875964078,-0.27046185993826799
1403636680368881152,-2.0988128902071339,8.5620702665053585,-0.253142718720194
1403636680468881408,-2.0841283792207101,8.5312242039133999,-0.22122902892295801
1403636680518881280,-2.0764607938956621,8.5187898697201678,-0.20892231968949801
1403636680567881472,-2.067802894838775,8.505116186816279,-0.198715090291358
1403636680620881408,-2.0574728604345429,8.4905733370912078,-0.18960077399211001
1403636680670881280,-2.040719432315544,8.4508549324695821,-0.17785080796712699
1403636680721881344,-2.0274379559775322,8.430255176575697,-0.171087001612406
1403636680769881344,-2.013560741792221,8.4084457762837008,-0.16582189175423201
1403636680821881344,-1.998350164590623,8.3846178839820737,-0.16173804532290301
1403636680921881088,-1.967524822048061,8.3354346678448596,-0.15631616497313799
1403636680971881472,-1.9509203490992839,8.3083545380573582,-0.15428726323038
1403636681020881152,-1.934182061372796,8.281019389121532,-0.15362413855892701
1403636681069881088,-1.9113823148353191,8.2236371031644904,-0.14803733808981501
1403636681119881472,-1.8951258973006331,8.1915251741197572,-0.149615471300521
1403636681217881088,-1.866084912989743,8.134704695743471,-0.158478095325218
1403636681268881408,-1.852335935550754,8.1052346189062661,-0.16451497437715301
1403636681319881216,-1.8384660891628331,8.0755680500301175,-0.17151837031925299
1403636681367881216,-1.8256244549819669,8.0476904801028972,-0.17872831811595899
1403636681419881216,-1.812632813174293,8.0168435493124335,-0.18516456244309601
1403636681469881344,-1.7950844655735569,7.9602702409021973,-0.18435746165487399
1403636681519881216,-1.784285800797818,7.9316721842825562,-0.18753092688716599
1403636681619881472,-1.7638048048774231,7.8743848427748366,-0.18807924043697499
1403636681671881216,-1.753603740513789,7.8467048606048522,-0.18621643125840301
1403636681719881216,-1.7376187546935731,7.7912404773716943,-0.178354887504275
1403636681770881280,-1.726843636019195,7.7614691123554573,-0.177033423836681
1403636681867881216,-1.7041875539395701,7.7014987227664742,-0.17740345640330701
1403636681920881152,-1.6919178042345691,7.6712394442411531,-0.179731056440318
1403636681969881344,-1.6794401938669941,7.6410137747545503,-0.18204779795448101
1403636682020881152,-1.659508321215992,7.5794571772847936,-0.17706983726629499
1403636682069881088,-1.6462502794310461,7.5488654822852448,-0.176951851520294
1403636682121881344,-1.6321309132929669,7.5187357876161132,-0.17554820520582201
1403636682220881152,-1.602913202400049,7.4589509462322798,-0.16673103059709399
1403636682267881472,-1.587486523297758,7.4262417270923091,-0.15925345752022901
1403636682318881280,-1.571779922186139,7.3957526244324976,-0.151431852589341
1403636682370881280,-1.5488736338783839,7.3337059943479224,-0.137086330211763
1403636682467881216,-1.5181891059798229,7.2704204836060997,-0.12615572892815899
1403636682518881280,-1.50277060725754,7.2398009121886666,-0.123124192069804
1403636682570881280,-1.487124046537847,7.2100241430986971,-0.121144853668364
1403636682621881344,-1.470751817980859,7.1778778241011141,-0.120990627161463
1403636682667881216,-1.4558379820422089,7.1474548644049101,-0.12105775195295
1403636682718881280,-1.4400344203274791,7.1157797877822704,-0.122745469737524
1403636682769881344,-1.4185846439841121,7.0551459403315882,-0.11878994028091
1403636682820881408,-1.402726809314309,7.0230642968012278,-0.122075676056107
1403636682869881344,-1.3873609154718669,6.9921441511673574,-0.124318356554731
1403636682969881344,-1.355697070939998,6.9323191371428372,-0.12513045010611901
1403636683019881216,-1.339158962450387,6.902514311293058,-0.12329844558600001
1403636683070881280,-1.321849946166415,6.8720984750842957,-0.120166793735748
1403636683120881408,-1.2979370697219801,6.8095522033167581,-0.10787359462768301
1403636683221881344,-1.2601564174677069,6.7488643140411844,-0.098639419725087996
1403636683269881344,-1.241087053523509,6.7176325111487767,-0.095536153380642003
1403636683321881344,-1.220073706412844,6.6842570221268547,-0.094034528749466995
1403636683369881344,-1.199838110765121,6.6514961186044781,-0.093575827289131996
1403636683419881216,-1.1789130133019801,6.6214399896879739,-0.095238306524044997
1403636683467881216,-1.151941488663055,6.5575132994653904,-0.090090494127423995
1403636683518881280,-1.129979741201206,6.5268474380650563,-0.094576669455433998
1403636683621881344,-1.0839346097354201,6.4637743965894288,-0.107008724743464
1403636683670881280,-1.0612151099073841,6.4324110722907504,-0.11394484398647001
1403636683720881152,-1.032776320859949,6.3691530907233274,-0.11408925055730899
1403636683770881280,-1.00951939260817,6.3381960345292194,-0.12319077743439
1403636683818881280,-0.98684332360976801,6.307154332052912,-0.131887785088494
1403636683867881216,-0.96356047735588501,6.2759883686066473,-0.141055477828013
1403636683920881152,-0.93924159816302299,6.2441437369872199,-0.14904010816744701
1403636683969881344,-0.916431277985151,6.21363819044719,-0.154698732667194
1403636684020881152,-0.89317635555031105,6.1844298306767138,-0.15934432378924601
1403636684069881088,-0.86637519477617297,6.1250631705571159,-0.15333316453920001
1403636684120881408,-0.84330718469796995,6.0948359141536574,-0.15334233946100501
1403636684220881152,-0.79809107766791998,6.0356393084307056,-0.147549779515639
1403636684269881344,-0.77632605622486495,6.005531925387765,-0.14195847766417399
1403636684320881408,-0.75449139174422597,5.976818183289307,-0.13492633392504699
1403636684370881280,-0.73268752864393605,5.9484648741742037,-0.126361925744293
1403636684420881152,-0.706498729384468,5.8877268324455452,-0.108184390182992
1403636684468881408,-0.68548200990185904,5.8601905180006302,-0.099695389260650996
1403636684518881280,-0.66336989426148196,5.8324420322014596,-0.092245361485812999
1403636684567881472,-0.641262194450537,5.8061515403955406,-0.086866134102332002
1403636684668881152,-0.59575098580146002,5.7513640149601946,-0.080142587051752007
1403636684717881088,-0.57253964809969604,5.7259047941957899,-0.078990684572671999
1403636684767881472,-0.54869254345015295,5.699065073469745,-0.078990942519125001
1403636684817881344,-0.523754938538321,5.6497174909879613,-0.073782786038195006
1403636684867881216,-0.50656708590274802,5.6255436374528651,-0.080107200119800007
1403636684968881408,-0.44714961043025703,5.5772011696377657,-0.088264529637423997
1403636685017881344,-0.42182623007103598,5.5550511667980027,-0.096035386112791998
1403636685069881088,-0.39483530338623501,5.5324735818073911,-0.10522362040751
1403636685121881344,-0.373748366613811,5.5094189881822926,-0.114137615759846
1403636685221881344,-0.31063760384323202,5.447522303717939,-0.117799738558291
1403636685270881280,-0.284203409228662,5.4264429423591674,-0.119761208295237
1403636685321881344,-0.25559683462121002,5.4055952594701813,-0.120858757461951
1403636685368881152,-0.22772144211313999,5.3829982114533337,-0.12021953027919501
1403636685419881216,-0.19817091870237799,5.362773740893453,-0.118383220913043
1403636685469881344,-0.16930217148193299,5.3400149851601917,-0.113964267575485
1403636685521881344,-0.13871990933421099,5.297076833299923,-0.10335697774712201
1403636685571881216,-0.110107656618832,5.273925909224606,-0.099199622122880998
1403636685669881344,-0.053024068020717997,5.229737482437014,-0.096168342165944998
1403636685719881216,-0.023619940695069001,5.20664668660097,-0.097145641768241003
1403636685819881216,0.034983280632172001,5.1596059814878927,-0.10353332220584301
1403636685869881344,0.063913290713161,5.1147147669817112,-0.102141638329939
1403636685970881280,0.123253667676591,5.0650172749699838,-0.116528694336554
1403636686069881088,0.18128178854093899,5.0145172724686677,-0.134043453318619
1403636686119881472,0.21029657400521501,4.9901040366996252,-0.14402214539229799
1403636686169881344,0.240003317137889,4.963600110462294,-0.15313051229722999
1403636686221881344,0.26916554258905401,4.9183254723677399,-0.15457631059854099
1403636686269881344,0.296354109306254,4.8930142386817703,-0.15915177965843499
1403636686320881408,0.32580195291216202,4.867629050743572,-0.16292563572906299
1403636686368881152,0.35379206063894098,4.8419596043856021,-0.16410292968924201
1403636686419881216,0.38171852276814899,4.8175255536085073,-0.16421367647809201
1403636686469881344,0.40925445602592803,4.792567018119219,-0.16230920202083601
1403636686519881216,0.435473712196292,4.7470763310785653,-0.15202144059275
1403636686569881088,0.46159164092155403,4.7242677734018077,-0.14935289650545899
1403636686618881280,0.48721847717927202,4.6991707691505624,-0.14679239528836699
1403636686720881152,0.53877833101801997,4.6497474538202086,-0.14696631275709299
1403636686769881344,0.56250111324425001,4.6257878457664736,-0.14936600577339099
1403636686821881344,0.58661660536097704,4.6020762427323447,-0.153442758944378
1403636686869881344,0.60936052742062996,4.5791191872796091,-0.158395971242207
1403636686920881152,0.63017516128942896,4.539116838786426,-0.15737100820559899
1403636686972881408,0.65234542502021897,4.517269255373801,-0.16151095619660799
1403636687022881280,0.674260359741228,4.4939040091158597,-0.16359831180121101
1403636687121881344,0.71526213504767699,4.4501200621536716,-0.162730379579277
1403636687171881216,0.73549497337602199,4.4285392911247126,-0.159608569631709
1403636687219881216,0.75463731897547404,4.4085892843558057,-0.15518429893612201
1403636687269881344,0.77095095103732303,4.3703351204094059,-0.14287128798858001
1403636687319881216,0.79060171192107498,4.3514305590604163,-0.137695717523314
1403636687369881344,0.80979546067224595,4.3312471870522167,-0.132946330015278
1403636687469881344,0.84792258259150499,4.2930251513889344,-0.128464080997162
1403636687519881216,0.866775489033489,4.2731113910215077,-0.12797462769996801
1403636687569881088,0.88590079103653296,4.2534680591765266,-0.129156202481812
1403636687618881280,0.90420584751830602,4.2344432493978248,-0.13168219994173899
1403636687719881216,0.94016335445522003,4.1877966235621384,-0.13848443065323399
1403636687768881408,0.95884491685020801,4.1707047494599712,-0.14602636355195101
1403636687817881344,0.97804796153012397,4.1536722992553292,-0.155504160832489
1403636687867881216,0.99677221798286297,4.1362572891078031,-0.16580765358670399
1403636687921881088,1.017719475914423,4.1190236179101589,-0.17934260322255499
1403636687968881408,1.0354915340427739,4.1018525474574066,-0.19145717422443301
1403636688020881152,1.055308717128278,4.0809141121827119,-0.20557834876793499
1403636688067881472,1.0733599417880231,4.0656104328424512,-0.22014031984806001
1403636688169881344,1.11460122203821,4.0334207789342296,-0.25611689828449302
1403636688221881344,1.135095861941013,4.0165329176186377,-0.27385631096231899
1403636688270881280,1.1551047159675869,4.0014456363000832,-0.28985325718750898
1403636688320881408,1.1748367868765099,3.9838134798001512,-0.30363260059020902
1403636688370881280,1.195032029345712,3.9674384579976429,-0.31637630906438002
1403636688468881408,1.2357054960942959,3.937309594523156,-0.33717930651056
1403636688517881344,1.256646563458897,3.9225434329346989,-0.34716025840055098
1403636688568881152,1.278015845919495,3.906101974571397,-0.35753975397932503
1403636688619881472,1.299137221892444,3.8891363567395909,-0.36874461648440099
1403636688718881280,1.3404053040367441,3.8537540165198338,-0.393463531894227
1403636688768881408,1.3613421618012971,3.835792136895567,-0.40781986105495599
1403636688820881408,1.3830770143503539,3.817654431886977,-0.42378956536134998
1403636688867881216,1.4036249165928949,3.800900665989821,-0.43968026803782001
1403636688919881216,1.4254042040199399,3.781615833096966,-0.45678515112849899
1403636688971881472,1.44680180917433,3.761880304493205,-0.472179646281777
1403636689018881280,1.465310965621478,3.7394289762835178,-0.48299650177947701
1403636689068881152,1.4860671726689361,3.7191299244917908,-0.49440479660749098
1403636689118881280,1.5063656706801669,3.6976611662586221,-0.50338419688724501
1403636689217881088,1.5469232088887801,3.6547783954380808,-0.51551811407912995
1403636689269881344,1.566989355405225,3.6331515227534399,-0.51925822017121503
1403636689320881408,1.5865876045866729,3.6111256193939441,-0.52148883938253998
1403636689367881216,1.6044500898604159,3.5895328842136318,-0.52175963105599399
1403636689469881344,1.635272145882871,3.5355930077444819,-0.51151348793028895
1403636689521881344,1.6524689342992249,3.513276087013502,-0.50608965190690802
1403636689570881280,1.6675811034314241,3.491685487109661,-0.49864534132225302
1403636689622881280,1.683589403175372,3.471319429361639,-0.490225199933217
1403636689820881408,1.72180197827315,3.3705453533399341,-0.431330040924919
1403636689921881088,1.7415230312139871,3.3397069448491119,-0.41449311372970499
1403636689971881472,1.746685028834349,3.3196839569235199,-0.40495038935249
1403636690022881280,1.7440689008304111,3.2881997877001941,-0.38929266336548102
1403636690067881472,1.7455747175196861,3.2713214460119708,-0.38190540217635799
1403636690120881408,1.747831955594455,3.2565550773806291,-0.37673432761092002
1403636690168881152,1.747393561737,3.2417764988394082,-0.37185228552515298
1403636690221881344,1.745361402690969,3.227247367098153,-0.36800454361009899
1403636690269881344,1.742069116825768,3.2142971421591708,-0.36479604262354998
1403636690320881408,1.7368884319311251,3.2009882615413661,-0.36175906331933499
1403636690371881216,1.730114815505893,3.189458733661128,-0.35714315069084401
1403636690420881152,1.7158710171430369,3.167631934125184,-0.34424564009456898
1403636690470881280,1.706175626108599,3.157284457166631,-0.33592297463058501
1403636690520881152,1.6949803006151229,3.1480422311699598,-0.32708063904121698
1403636690570881280,1.6823278813954969,3.1386618640614858,-0.31760810192532302
1403636690621881344,1.6686848277221451,3.1306133320332932,-0.30891954866183202
1403636690720881152,1.6382265695310401,3.1166868078142791,-0.29496101664302599
1403636690769881344,1.615071372751907,3.0988350574347518,-0.28319609902773801
1403636690818881280,1.5968846892960129,3.0939002935024749,-0.27958680131435099
1403636690867881216,1.578299444150107,3.0911292962787349,-0.27903790890012597
1403636690918881280,1.558018400102025,3.0894303846756128,-0.28234257383234601
1403636690969881344,1.5370111049203721,3.0882820928405659,-0.28946554299960903
1403636691020881152,1.514911472499767,3.0877054852901602,-0.29843199515983998
1403636691068881152,1.49272347969741,3.0900242436891889,-0.308658523951306
1403636691119881472,1.470797683128944,3.096152251356175,-0.31826115998868598
1403636691222881280,1.4262625986654851,3.1187624511265319,-0.33213560457796598
1403636691320881408,1.3871853644651819,3.1528924653339199,-0.33561470100266499
1403636691371881216,1.3686159619466229,3.1732317505037679,-0.33366417027966999
1403636691718881280,1.302438507050991,3.4052225181009201,-0.27546607241707999
1403636691771881216,1.298674627271706,3.445275575144243,-0.258144120231873
1403636691869881344,1.293179983421437,3.5162883715681881,-0.22393270985095001
1403636691919881216,1.2902438189151819,3.5513809068991118,-0.20688457775173899
1403636691969881344,1.2875101790121539,3.5851042829404101,-0.19196669903217201
1403636692018881280,1.284478850352226,3.617245099807771,-0.17766599288723101
1403636692067881472,1.2830333757673109,3.6528417346859898,-0.16673255923056199
1403636692120881408,1.2819681057569741,3.6881392905830319,-0.15574055172325799
1403636692220881152,1.2884570868217231,3.7776894922237259,-0.14519517604922499
1403636692269881344,1.288964828999011,3.8107146829329421,-0.13439112691597599
1403636692320881408,1.2904967887105649,3.8452037307951858,-0.12163717716134199
1403636692369881344,1.2920933557999259,3.878058677120805,-0.106886896663506
1403636692420881152,1.294008873954694,3.9105965849883022,-0.089425958958109994
1403636692469881344,1.296525360471446,3.9430079548485599,-0.071253456625449005
1403636692517881344,1.3062116162901649,3.9948961326185661,-0.059873502287339002
1403636692570881280,1.309771824443084,4.0273680915301142,-0.036599363118184
1403636692620881408,1.3143022635421979,4.0594859743570924,-0.012689366318286001
1403636692721881344,1.324038034624242,4.120779937679127,0.03916033596791
1403636692771881216,1.329413852507856,4.1520618580519404,0.067065011347740996
1403636692817881344,1.3351917316306581,4.181589401947571,0.094367651094657001
1403636692870881280,1.3412609064775229,4.2111930264306121,0.123094297742935
1403636692918881280,1.352078905386229,4.2531487206810752,0.144686779180667
1403636693017881344,1.363957706377134,4.3017439464518299,0.19339952222790499
1403636693068881152,1.3699842846763779,4.325094715093142,0.215744285642539
1403636693119881472,1.375682043012789,4.3473556661431969,0.23835275035008499
1403636693169881344,1.3813772729329059,4.3687421701409921,0.25850935183794299
1403636693217881088,1.3908300736136581,4.3995706792710436,0.27449707503613802
1403636693267881472,1.3967617728030921,4.4178513124932666,0.29252012607244099
1403636693318881280,1.4019326478455461,4.4337864481436142,0.30939319551713901
1403636693368881152,1.406483735422239,4.4481216358721634,0.32391978288539303
1403636693420881152,1.407374396149935,4.4641252965413942,0.33653852871358197
1403636693470881280,1.4141162465417889,4.4755496137759954,0.34715362928547699
1403636693519881216,1.417764276278924,4.4882267611894342,0.35901237314100798
1403636693570881280,1.422509451249079,4.5079924884238087,0.36631686889034398
1403636693621881344,1.4230013319292301,4.517587888969901,0.375126908211739
1403636693720881152,1.4198971116182559,4.5361086616987896,0.38949331304284202
1403636693821881344,1.410621494277541,4.5524596369625234,0.40063796572874
1403636693869881344,1.4042025426248721,4.5608526582205711,0.40495943107006099
1403636693921881088,1.3965321911849711,4.5704645046785659,0.40838742258115202
1403636694019881216,1.376013262299663,4.5833310131432903,0.413824478853065
1403636694119881472,1.351061818461549,4.5946429732931904,0.41673962969825101
1403636694169881344,1.3380523360071119,4.6005801615431157,0.41672347145031102
1403636694219881216,1.3243236740835991,4.6054539731439537,0.41602775811692799
1403636694267881472,1.310899640803503,4.6112669548236926,0.415356595974892
1403636694319881216,1.2971915141922989,4.6163786915318079,0.41608789200289897
1403636694419881216,1.2711908574645681,4.626186833354339,0.422583613772126
1403636694467881216,1.25874299729214,4.630753054422942,0.42759658618770602
1403636694519881216,1.2458858635796679,4.6360769568476021,0.43561486985993098
1403636694570881280,1.2337457911022129,4.6409416992702441,0.44269763834764297
1403636694619881472,1.2227775297510319,4.6461818199859666,0.44833379603092
1403636694721881344,1.199312506837801,4.6552351712622562,0.45670494223038699
1403636694769881344,1.188308489579055,4.6604840444598681,0.45811624352604902
